"User","ID","Display Name","Discriminator","Nickname","Mention","Color","Avatar URL","Joined Date","Created Date","Boosted Date","Top Role","Admin","Add Reactions","Admin","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","Deafen Others","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","Move Members","Mute Members","Priority Speaker","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","View Server Insights","@everyone","NFTfi","MemberList","Apollo","artbot","Bot Magician","Server Booster","Artist","Curated Artist","Curator","Mod"
"tringus#7418","799330293990424636","tringus","#7418","","<@799330293990424636>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-01-14","2021-01-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"junkreis#5641","785941013835284552","junkreis","#5641","","<@785941013835284552>","#000000","https://cdn.discordapp.com/avatars/785941013835284552/e487de67c99c6fbbbf7c394d6eaed219.webp?size=1024","2021-02-24","2020-12-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"oma#7509","818123160683675668","oma","#7509","","<@818123160683675668>","#000000","https://cdn.discordapp.com/avatars/818123160683675668/2507e06d5d91caa5e5f8f3b161f5b4cd.webp?size=1024","2021-03-14","2021-03-07","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Daivison#1451","733026971008630912","Daivison","#1451","","<@733026971008630912>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-23","2020-07-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"skatebreak9#5703","721840123183890572","skatebreak9","#5703","","<@721840123183890572>","#000000","https://cdn.discordapp.com/avatars/721840123183890572/fa3b5a20ae4f05355eb131fa3305857b.webp?size=1024","2021-02-23","2020-06-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"jdh#5799","518858709061861686","jdh","#5799","","<@518858709061861686>","#000000","https://cdn.discordapp.com/avatars/518858709061861686/251ab533ecefc5c582c6083cc3e7637d.webp?size=1024","2021-01-06","2018-12-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"rsodre#1501","806335816070332437","rsodre","#1501","","<@806335816070332437>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-24","2021-02-03","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"hyperknot#5586","320344819312623616","hyperknot","#5586","","<@320344819312623616>","#000000","https://cdn.discordapp.com/avatars/320344819312623616/066afac725f189e28b19e91b017f7643.webp?size=1024","2021-02-17","2017-06-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"satelaine#0584","824140995707928597","satelaine","#0584","","<@824140995707928597>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-04-06","2021-03-24","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Mouse#3869","576504505051512843","Mouse","#3869","","<@576504505051512843>","#000000","https://cdn.discordapp.com/avatars/576504505051512843/def93c51efb6e3a6b699482cd2412644.webp?size=1024","2021-03-02","2019-05-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"trpsgolden#7171","339507656354037770","trpsgolden","#7171","","<@339507656354037770>","#000000","https://cdn.discordapp.com/avatars/339507656354037770/2591a280d9729012b1ecb00b5962eaa4.webp?size=1024","2021-02-24","2017-07-25","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Pedro#3811","321824181765406723","Pedro","#3811","","<@321824181765406723>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-02-23","2017-06-07","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"10ONE10#9712","556752280074846208","10ONE10","#9712","","<@556752280074846208>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-01-28","2019-03-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"0x1d00ffff#2785","400860916876574731","0x1d00ffff","#2785","","<@400860916876574731>","#000000","https://cdn.discordapp.com/avatars/400860916876574731/a17aedc8ca7116b73cff49860cce896b.webp?size=1024","2021-03-28","2018-01-11","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"fobia86#7755","804676066195013712","fobia86","#7755","","<@804676066195013712>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-02-21","2021-01-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"flyingcrooked#5506","524165752979456012","flyingcrooked","#5506","","<@524165752979456012>","#000000","https://cdn.discordapp.com/avatars/524165752979456012/fcea8e48de42560c28f9aa844251232a.webp?size=1024","2021-04-12","2018-12-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"HackermanAce#5450","250447104856555531","HackermanAce","#5450","","<@250447104856555531>","#000000","https://cdn.discordapp.com/avatars/250447104856555531/69b57ba50c5c278874c9615a28dd85d6.webp?size=1024","2021-02-23","2016-11-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"damer#9078","819325569358495774","damer","#9078","","<@819325569358495774>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-04-06","2021-03-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Ubdek | Linear Finance#6907","726650312710029432","Ubdek | Linear Finance","#6907","","<@726650312710029432>","#000000","https://cdn.discordapp.com/avatars/726650312710029432/cba83cfcfa67ebdfa38c241725fcd250.webp?size=1024","2021-03-01","2020-06-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Chris - (GenerateCollective)#0144","517901476023238677","Chris - (GenerateCollective)","#0144","","<@517901476023238677>","#000000","https://cdn.discordapp.com/avatars/517901476023238677/bacf5c57006dda7692160dd3263f43e3.webp?size=1024","2021-03-18","2018-11-30","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Nah#1066","758656576210468864","Nah","#1066","","<@758656576210468864>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-02-15","2020-09-24","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"cryptolander#7115","358402550330032130","cryptolander","#7115","","<@358402550330032130>","#000000","https://cdn.discordapp.com/avatars/358402550330032130/b574226e09e6966d408209f15525cd18.webp?size=1024","2021-03-29","2017-09-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
